bukken,ttl,epoc,rowdata,datetime
tama_b,1762737677,1752110477142,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-59,""interval"":80,""seq"":73,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-70,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-57,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-56,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-54,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-53,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998}]}",2025/07/10 10:21:17.142
tama_b,1762737697,1752110497172,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-47,""interval"":80,""seq"":111,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.7,""humidity"":62,""pressure"":1012,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-93,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-79,""volt"":3.05},{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-71,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-68,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-64,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f986053f"",""rssi"":-62,""volt"":2.96}]}",2025/07/10 10:21:37.172
tama_b,1762737703,1752110503386,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":129,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":60,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-73,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-63,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-62,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-62,""volt"":2.96},{""id"":""0081f986057c"",""rssi"":-59,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-56,""volt"":2.92}]}",2025/07/10 10:21:43.386
tama_b,1762737711,1752110510544,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-71,""interval"":81,""seq"":81,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-84,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-62,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-61,""volt"":2.96},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-59,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-58,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-56,""volt"":3.05}]}",2025/07/10 10:21:50.544
tama_b,1762737730,1752110530061,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-61,""interval"":80,""seq"":89,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":61,""pressure"":1012,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-65,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-56,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-47,""volt"":2.9699999999999998}]}",2025/07/10 10:22:10.061
tama_b,1762737758,1752110557627,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-47,""interval"":81,""seq"":75,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-82,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-64,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-62,""volt"":3},{""id"":""0081f98608fc"",""rssi"":-58,""volt"":2.88},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-53,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-45,""volt"":3.05}]}",2025/07/10 10:22:37.627
tama_b,1762737777,1752110577314,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-47,""interval"":80,""seq"":113,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.6,""humidity"":62,""pressure"":1012,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-90,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-73,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-66,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-65,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-63,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-58,""volt"":2.96}]}",2025/07/10 10:22:57.314
tama_b,1762737782,1752110582458,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":80,""seq"":131,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":60,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-74,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-65,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-64,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-63,""volt"":3.01},{""id"":""0081f9860866"",""rssi"":-59,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-54,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:23:02.458
tama_b,1762737791,1752110591091,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-63,""interval"":80,""seq"":83,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":62,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-87,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-85,""volt"":3.01},{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-66,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-62,""volt"":3},{""id"":""0081f9860356"",""rssi"":-58,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-56,""volt"":3.01}]}",2025/07/10 10:23:11.091
tama_b,1762737810,1752110610445,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-59,""interval"":81,""seq"":91,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.1,""humidity"":61,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-81,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-59,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-57,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-56,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-52,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-45,""volt"":2.9699999999999998}]}",2025/07/10 10:23:30.445
tama_b,1762737838,1752110638046,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-45,""interval"":80,""seq"":77,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":60,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-70,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-56,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-54,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-50,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-47,""volt"":3.05}]}",2025/07/10 10:23:58.046
tama_b,1762737857,1752110657049,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-49,""interval"":80,""seq"":115,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.6,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-90,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-87,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-74,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-72,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-67,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-63,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-52,""volt"":3}]}",2025/07/10 10:24:17.049
tama_b,1762737862,1752110661665,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":133,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":60,""pressure"":1011.7,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986057c"",""rssi"":-77,""volt"":3.14},{""id"":""0081f9860662"",""rssi"":-76,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-71,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-64,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-64,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-64,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-53,""volt"":2.92}]}",2025/07/10 10:24:21.665
tama_b,1762737872,1752110671506,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-71,""interval"":81,""seq"":85,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-82,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-74,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-65,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-50,""volt"":2.96}]}",2025/07/10 10:24:31.506
tama_b,1762737891,1752110690861,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-51,""interval"":80,""seq"":93,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":61,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-74,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-67,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-61,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-59,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-55,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-53,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:24:50.861
tama_b,1762737918,1752110718498,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-53,""interval"":80,""seq"":79,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":60,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-63,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-60,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-56,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-56,""volt"":2.96},{""id"":""0081f986083d"",""rssi"":-56,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-55,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-44,""volt"":3.05}]}",2025/07/10 10:25:18.498
tama_b,1762737937,1752110736975,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-47,""interval"":80,""seq"":117,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.6,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-91,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-84,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-72,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-71,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-66,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-52,""volt"":3}]}",2025/07/10 10:25:36.975
tama_b,1762737941,1752110740878,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-49,""interval"":79,""seq"":135,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":60,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-68,""volt"":3.05},{""id"":""0081f9860866"",""rssi"":-68,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-66,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-61,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-54,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998}]}",2025/07/10 10:25:40.878
tama_b,1762737952,1752110752358,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-73,""interval"":80,""seq"":87,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":62,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-89,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-88,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-64,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-63,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-58,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-50,""volt"":3}]}",2025/07/10 10:25:52.358
tama_b,1762737971,1752110771343,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-65,""interval"":80,""seq"":95,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":61,""pressure"":1012,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-67,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-63,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-61,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-56,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-48,""volt"":2.9699999999999998}]}",2025/07/10 10:26:11.343
tama_b,1762737999,1752110798793,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-47,""interval"":81,""seq"":81,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-73,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-68,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-65,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-58,""volt"":2.92},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-44,""volt"":3.05}]}",2025/07/10 10:26:38.793
tama_b,1762738017,1752110816942,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":80,""seq"":119,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-90,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-83,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-73,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-69,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-68,""volt"":2.92},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-66,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-52,""volt"":2.96}]}",2025/07/10 10:26:56.942
tama_b,1762738020,1752110820046,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":137,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":60,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-68,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-66,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-64,""volt"":2.96},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-50,""volt"":2.83}]}",2025/07/10 10:27:00.046
tama_b,1762738033,1752110832540,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-67,""interval"":81,""seq"":89,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f98602f6"",""rssi"":-74,""volt"":3.01},{""id"":""0081f9860662"",""rssi"":-73,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-67,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-63,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-56,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-50,""volt"":3}]}",2025/07/10 10:27:12.540
tama_b,1762738052,1752110851908,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-59,""interval"":81,""seq"":97,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":61,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-75,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-57,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.92},{""id"":""0081f98602f6"",""rssi"":-51,""volt"":3.01},{""id"":""0081f9860866"",""rssi"":-45,""volt"":2.9699999999999998}]}",2025/07/10 10:27:31.908
tama_b,1762738079,1752110879182,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-53,""interval"":80,""seq"":83,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-72,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-59,""volt"":2.88},{""id"":""0081f986053f"",""rssi"":-56,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-54,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-51,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-48,""volt"":2.9699999999999998}]}",2025/07/10 10:27:59.182
tama_b,1762738097,1752110896528,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":80,""seq"":121,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860356"",""rssi"":-78,""volt"":3.05},{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-74,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-66,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-57,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-50,""volt"":2.96}]}",2025/07/10 10:28:16.528
tama_b,1762738099,1752110899220,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":139,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.1,""humidity"":60,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-63,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-55,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.9699999999999998}]}",2025/07/10 10:28:19.220
tama_b,1762738113,1752110913141,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-77,""interval"":80,""seq"":91,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-88,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-74,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-70,""volt"":2.92},{""id"":""0081f98608fc"",""rssi"":-68,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-63,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-62,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-62,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-50,""volt"":2.96}]}",2025/07/10 10:28:33.141
